neighborhood_id,neighborhood,latitude,longitude
12908,78751,30.3012965,-97.71643262
12909,78722,30.29949775,-97.71661771
12910,78722,30.29997773,-97.7148273
12911,78722,30.30115315,-97.714944
12912,78722,30.29936714,-97.71623103
12913,78722,30.29996551,-97.71510831
12914,78751,30.30082827,-97.71687909
12915,78751,30.30125916,-97.71669221
12916,78722,30.30088386,-97.71493784
12917,78751,30.30007899,-97.71697512
12918,78722,30.29943897,-97.71561267
12919,78751,30.30172512,-97.71614614
12920,78722,30.30107547,-97.71471109
12921,78751,30.30169379,-97.71637392
12922,78722,30.29938039,-97.71485704
12923,78751,30.30109827,-97.71699239
12924,78722,30.30084,-97.71484
12925,78722,30.30120418,-97.71507112
12926,78741,30.24034073,-97.70987427
12927,78703,30.2810628,-97.75385896
12928,78703,30.28874182,-97.76771016
12929,78704,30.25174642,-97.75499386
12930,78704,30.2335483,-97.75308724
12931,78723,30.28755153,-97.67071258
12932,78721,30.28373011,-97.67910599
12933,78729,30.4550791,-97.75366
12934,78741,30.22904799,-97.69841583
12935,78705,30.28629196,-97.74861048
12936,78704,30.23878336,-97.78577875
12937,78721,30.272169,-97.68073109
12938,78747,30.12745104,-97.77718181
12939,78756,30.32038884,-97.73064912
12940,78751,30.32006565,-97.72954899
12941,78751,30.32039644,-97.72882883
12942,78701,30.26787409,-97.7427744
12943,78701,30.26998,-97.74155
12944,78701,30.26794441,-97.7410379
12945,78701,30.26972,-97.74131
12946,78701,30.26822647,-97.74085603
12947,78701,30.27,-97.74149
12948,78705,30.30129042,-97.74297213
12949,78704,30.23750991,-97.78286672
12950,78741,30.24392,-97.72737
12951,78704,30.25417842,-97.74780357
12952,78745,30.21077907,-97.77283936
12953,78701,30.2564596,-97.7388396
12954,78723,30.31089907,-97.69986396
12955,78701,30.26857105,-97.74093418
12956,78751,30.30578492,-97.72632576
12957,78701,30.26973,-97.74082
12958,78723,30.31813639,-97.70245059
12959,78742,30.22146043,-97.67469883
12960,78704,30.2647594,-97.7626083
12961,78702,30.2507922,-97.72461719
12962,78722,30.2935918,-97.7193302
12963,78729,30.46033844,-97.78401959
12964,78701,30.26802838,-97.74111815
12965,78702,30.25742722,-97.70109179
12966,78701,30.2564596,-97.7388396
12967,78751,30.3008548,-97.7275186
12968,78704,30.24986271,-97.75015237
12969,78704,30.23598301,-97.76388957
12970,78704,30.23874108,-97.74653994
12971,78741,30.22891539,-97.70253691
12972,78705,30.29030208,-97.74996757
12973,78757,30.33237079,-97.73000656
12974,78702,30.26228265,-97.72869036
12975,78751,30.301694,-97.7307433
12976,78745,30.20089889,-97.78783036
12977,78702,30.26838214,-97.71670178
12978,78751,30.30614294,-97.72657782
12979,78741,30.21854537,-97.70714411
12980,78751,30.3197323,-97.72920874
12981,78704,30.25397871,-97.76339626
12982,78701,30.26815878,-97.74291134
12983,78701,30.26846292,-97.74317699
12984,78701,30.26811,-97.74229
12985,78704,30.26275,-97.75778
12986,78741,30.22236401,-97.70690797
12987,78751,30.31629186,-97.71414325
12988,78725,30.24521,-97.56126
12989,78704,30.2522796,-97.75821021
12990,78748,30.17008851,-97.81987493
12991,78701,30.27042846,-97.74786128
12992,78701,30.2564596,-97.7388396
12993,78759,30.3923168,-97.7382329
12994,78702,30.27370755,-97.7221317
12995,78705,30.29163527,-97.74806812
12996,78728,30.46231,-97.68359
12997,78729,30.45722,-97.78681
12998,78734,30.40987,-97.91905
12999,78705,30.29016669,-97.74936704
13000,78734,30.40895,-97.91845
13001,78705,30.2881865,-97.7251298
13002,78723,30.31716112,-97.70078656
13003,78749,30.2299912,-97.8458686
13004,78737,30.1446,-97.96826
13005,78723,30.31186429,-97.69410296
13006,78758,30.4006263,-97.7241031
13007,78721,30.2753605,-97.696452
13008,78721,30.28202402,-97.67577354
13009,78705,30.2841138,-97.7433041
13010,78733,30.3353,-97.86571
13011,78702,30.26430374,-97.70359324
13012,78727,30.41503565,-97.68356213
13013,78758,30.3614901,-97.71298051
13014,78704,30.24441764,-97.75237744
13015,78759,30.3946293,-97.7534835
13016,78701,30.25675606,-97.73978278
13017,78759,30.3923168,-97.7382329
13018,78701,30.25565978,-97.73974627
13019,78741,30.22672371,-97.73347798
13020,78724,30.27346062,-97.63174637
13021,78723,30.30691298,-97.66336727
13022,78749,30.20776968,-97.84243218
13023,78745,30.224047,-97.81172058
13024,78704,30.26176606,-97.76745693
13025,78751,30.31808768,-97.72957588
13026,78722,30.28265,-97.70633
13027,78752,30.32574,-97.68213
13028,78701,30.25730692,-97.7391511
13029,78738,30.32437,-97.9628
13030,78738,30.32502,-97.96446
13031,78723,30.3117555,-97.7006235
13032,78745,30.2242,-97.77231
13033,78733,30.34674023,-97.85701434
13034,78738,30.3236351,-97.9917944
13035,78751,30.31808017,-97.73115299
13036,78756,30.31846375,-97.73107974
13037,78727,30.42138751,-97.68776871
13038,78723,30.30529779,-97.70300918
13039,78741,30.24440879,-97.73062955
13040,78738,30.31009,-97.94125
13041,78758,30.39810214,-97.70241648
13042,78738,30.31919,-97.99775
13043,78702,30.26576245,-97.72391
13044,78745,30.20520191,-97.78692773
13045,78751,30.3189188,-97.7165727
13046,78704,30.2425743,-97.76060528
13047,78757,30.34153898,-97.71989053
13048,78741,30.23893317,-97.69109731
13049,78702,30.26856,-97.69801
13050,78753,30.36232,-97.67783
13051,78746,30.29874,-97.78948
13052,78757,30.35309857,-97.71884359
13053,78704,30.23130864,-97.77659175
13054,78756,30.31956019,-97.73116179
13055,78759,30.38899646,-97.73704492
13056,78701,30.25573308,-97.73823742
13057,78701,30.27393627,-97.74442005
13058,78704,30.24434546,-97.75217754
13059,78759,30.39017219,-97.73511359
13060,78759,30.38922189,-97.73707167
13061,78722,30.28402575,-97.7178991
13062,78759,30.39068173,-97.73649348
13063,78705,30.2959566,-97.7414369
13064,78744,30.20022997,-97.70269956
13065,78745,30.19810562,-97.78701343
13066,78744,30.19815536,-97.70291349
13067,78745,30.20867561,-97.8187398
13068,78705,30.2826428,-97.74336949
13069,78702,30.25889055,-97.71645065
13070,78741,30.23808092,-97.71353606
13071,78705,30.29176597,-97.74795234
13072,78705,30.29146022,-97.74788121
13073,78741,30.23836653,-97.71515303
13074,78741,30.24025441,-97.71341616
13075,78741,30.24059539,-97.71350016
13076,78724,30.2828683,-97.63376038
13077,78751,30.31983894,-97.72888924
13078,78741,30.2379485,-97.71277661
13079,78741,30.23841815,-97.71398271
13080,78705,30.29029824,-97.74981658
13081,78741,30.23864303,-97.71182333
13082,78741,30.24015901,-97.71398702
13083,78741,30.23853,-97.71185
13084,78741,30.23815577,-97.71146616
13085,78741,30.23991808,-97.71004238
13086,78724,30.29781879,-97.6450275
13087,78721,30.2756869,-97.68683285
13088,78741,30.23872693,-97.7097865
13089,78741,30.23997133,-97.70999706
13090,78705,30.29166978,-97.74997985
13091,78704,30.2524208,-97.7685676
13092,78703,30.27845,-97.76659
13093,78756,30.3219982,-97.7402062
13094,78741,30.22739532,-97.69867342
13095,78725,30.23387,-97.58631
13096,78725,30.2331784,-97.5873447
13097,78701,30.2556021,-97.73938246
13098,78701,30.2645078,-97.7454648
13099,78723,30.3116,-97.68891
13100,78723,30.3060254,-97.68400375
13101,78704,30.23006091,-97.77682341
13102,78751,30.30558692,-97.71506174
13103,78702,30.2582414,-97.7165302
13104,78751,30.30591728,-97.71504226
13105,78704,30.23028001,-97.77678918
13106,78704,30.2594354,-97.7489394
13107,78737,30.21996,-97.95013
13108,78741,30.220649,-97.7348593
13109,78704,30.2312965,-97.77738215
13110,78732,30.4154927,-97.9005027
13111,78758,30.3583834,-97.7130941
13112,78734,30.41482,-97.92965
13113,78751,30.3030874,-97.7196955
13114,78704,30.24390615,-97.76120148
13115,78754,30.36179617,-97.66193988
13116,78705,30.29549342,-97.74178022
13117,78748,30.18266184,-97.78864923
13118,78701,30.27045046,-97.746476
13119,78701,30.28371653,-97.74901667
13120,78703,30.27920868,-97.7552485
13121,78704,30.22486,-97.75746
13122,78704,30.24542406,-97.77545158
13123,78734,30.38177,-97.93422
13124,78734,30.38311,-97.93432
13125,78704,30.2618599,-97.7745674
13126,78704,30.24517658,-97.76209493
13127,78702,30.25797214,-97.71672107
13128,78735,30.24003008,-97.86405545
13129,78735,30.23996,-97.86243
13130,78721,30.2555344,-97.6864165
13131,78702,30.2782003,-97.70294326
13132,78758,30.3583834,-97.7130941
13133,78734,30.38218,-97.92539
13134,78738,30.32757,-97.9578
13135,78725,30.23979,-97.57999
13136,78705,30.29068193,-97.75024195
13137,78704,30.24643738,-97.77720753
13138,78734,30.37876,-97.97276
13139,78751,30.32099204,-97.72651327
13140,78756,30.32227089,-97.72885896
13141,78751,30.32292804,-97.72703416
13142,78752,30.32310177,-97.71384437
13143,78703,30.27851,-97.759
13144,78704,30.25072,-97.77249
13145,78753,30.41196326,-97.6517418
13146,78728,30.46118,-97.6828
13147,78704,30.2608155,-97.7637022
13148,78745,30.22506277,-97.76785651
13149,78701,30.26187044,-97.73886871
13150,78758,30.37549,-97.69831
13151,78721,30.2731748,-97.6953224
13152,78704,30.23815723,-97.78305199
13153,78724,30.27900229,-97.62844306
13154,78704,30.25917848,-97.75640982
13155,78705,30.28817563,-97.74696584
13156,78745,30.21674702,-97.77975685
13157,78704,30.2410834,-97.75122316
13158,78704,30.2415,-97.75117
13159,78741,30.2199811,-97.7002753
13160,78723,30.2962805,-97.70047874
13161,78758,30.36154082,-97.71214144
13162,78728,30.47853,-97.68124
13163,78745,30.20515331,-97.76556348
13164,78749,30.19842357,-97.85070227
13165,78751,30.31881311,-97.72891809
13166,78751,30.32032825,-97.72927886
13167,78745,30.20451774,-97.79784298
13168,78721,30.2798576,-97.6947707
13169,78704,30.2386534,-97.78031972
13170,78757,30.35122318,-97.72574899
13171,78704,30.2357534,-97.76322613
13172,78702,30.27490801,-97.72465703
13173,78723,30.29778578,-97.67687383
13174,78758,30.3584674,-97.70924981
13175,78702,30.27116676,-97.71836265
13176,78704,30.24087528,-97.75532904
13177,78732,30.39320033,-97.8910936
13178,78703,30.28057386,-97.76412767
13179,78704,30.2534495,-97.7697261
13180,78741,30.21864842,-97.73470911
13181,78741,30.22006,-97.70584
13182,78702,30.25843025,-97.73171966
13183,78702,30.26065,-97.7324
13184,78723,30.3163537,-97.7012457
13185,78727,30.4409107,-97.74302031
13186,78701,30.27983403,-97.74540279
13187,78727,30.44025536,-97.74454604
13188,78727,30.44173783,-97.74319988
13189,78704,30.23569,-97.7758
13190,78702,30.27969337,-97.71202963
13191,78737,30.18983,-97.96633
13192,78703,30.28049,-97.75382
13193,78747,30.14992155,-97.77034131
13194,78704,30.23738,-97.78293
13195,78701,30.27038293,-97.73685789
13196,78705,30.29965387,-97.74104874
13197,78703,30.30629819,-97.77674334
13198,78734,30.37266427,-97.91454326
13199,78702,30.26538,-97.72168
13200,78749,30.21880487,-97.85057972
13201,78727,30.44223061,-97.74359667
13202,78758,30.4005824,-97.72603281
13203,78705,30.28923865,-97.75069319
13204,78705,30.28899044,-97.7500502
13205,78705,30.28896,-97.74985
13206,78705,30.29088702,-97.7489531
13207,78723,30.29099009,-97.67933208
13208,78705,30.2908404,-97.74867668
13209,78702,30.25814171,-97.72017806
13210,78727,30.43972642,-97.74852824
13211,78727,30.4422,-97.74482
13212,78727,30.4409,-97.74504
13213,78727,30.44239345,-97.74394803
13214,78727,30.44034,-97.74373
13215,78741,30.23844,-97.73226
13216,78727,30.44218,-97.74485
13217,78725,30.23971,-97.5787
13218,78727,30.44083931,-97.74490804
13219,78702,30.26991987,-97.71167099
13220,78748,30.1808437,-97.8017908
13221,78702,30.26861829,-97.71013313
13222,78745,30.19483982,-97.78477341
13223,78702,30.26863793,-97.71033124
13224,78756,30.31204534,-97.74804608
13225,78758,30.38011,-97.70399
13226,78734,30.36977,-97.93276
13227,78704,30.25308582,-97.74869241
13228,78721,30.28407429,-97.67847369
13229,78741,30.22664051,-97.72408772
13230,78758,30.40365,-97.72396
13231,78721,30.27993,-97.6791
13232,78702,30.26186361,-97.72123094
13233,78701,30.2716228,-97.7473996
13234,78727,30.43777,-97.75035
13235,78747,30.12548,-97.78007
13236,78744,30.16866,-97.77428
13237,78757,30.34609813,-97.74800794
13238,78702,30.2648828,-97.7170817
13239,78744,30.16998891,-97.69671544
13240,78725,30.21491924,-97.63189408
13241,78752,30.33405,-97.7005
13242,78752,30.33363,-97.70041
13243,78727,30.42978941,-97.70024054
13244,78751,30.3169114,-97.7251638
13245,78705,30.29797272,-97.73850292
13246,78702,30.26214697,-97.71890519
13247,78704,30.26148545,-97.76504447
13248,78703,30.27915,-97.77143
13249,78752,30.32273603,-97.72033434
13250,78704,30.22828899,-97.76733877
13251,78737,30.18825019,-97.96004095
13252,78752,30.33079312,-97.69601904
13253,78702,30.25962541,-97.7319092
13254,78704,30.25384258,-97.75509298
13255,78702,30.26001588,-97.73156928
13256,78702,30.2581539,-97.73201316
13257,78704,30.2334609,-97.7508959
13258,78758,30.39962321,-97.72379682
13259,78704,30.23189183,-97.77140876
13260,78756,30.31970438,-97.73263793
13261,78741,30.2390453,-97.6979091
13262,78723,30.29158233,-97.67565695
13263,78701,30.26663138,-97.74864622
13264,78702,30.26798044,-97.71808834
13265,78703,30.29598305,-97.76033115
13266,78704,30.23932069,-97.78520557
13267,78731,30.3426643,-97.76215129
13268,78702,30.25504,-97.7239
13269,78705,30.28956249,-97.72341973
13270,78753,30.38369515,-97.65624437
13271,78721,30.27496,-97.69588
13272,78701,30.2564596,-97.7388398
13273,78747,30.14914261,-97.78921712
13274,78702,30.25151854,-97.72253237
13275,78704,30.25699151,-97.74888882
13276,78702,30.2728575,-97.7299371
13277,78751,30.30564,-97.71469
13278,78759,30.3879003,-97.73779714
13279,78734,30.37516,-97.92897
13280,78704,30.25784,-97.772
13281,78757,30.34382313,-97.71896351
13282,78741,30.23493,-97.71263
13283,78741,30.23722,-97.71301
13284,78741,30.23464,-97.71511
13285,78704,30.23863308,-97.78330838
13286,78702,30.27581706,-97.7199856
13287,78704,30.23521,-97.74828
13288,78745,30.19585,-97.78398
13289,78744,30.16278,-97.72653
13290,78704,30.25573,-97.74806
13291,78741,30.22612585,-97.73998517
13292,78731,30.31123371,-97.74968911
13293,78701,30.27705225,-97.7478419
13294,78701,30.27661634,-97.74816839
13295,78701,30.27701,-97.74597
13296,78701,30.27858354,-97.7472712
13297,78701,30.27637555,-97.74799984
13298,78701,30.2766,-97.74649
13299,78701,30.27698573,-97.74801752
13300,78701,30.2765912,-97.74761177
13301,78746,30.26583,-97.81272
13302,78731,30.352,-97.762
13303,78730,30.36715551,-97.81448165
13304,78758,30.4078,-97.69198
13305,78744,30.14291,-97.71767
13306,78734,30.34954,-97.96194
13307,78754,30.36569104,-97.62800803
13308,78758,30.38184882,-97.70917275
13309,78704,30.23303,-97.78181
13310,78734,30.39545199,-97.91852777
13311,78745,30.21146,-97.8168
13312,78752,30.32329106,-97.71255355
13313,78741,30.23664,-97.71087
13314,78746,30.26052881,-97.78900261
13315,78748,30.1686,-97.81964
13316,78704,30.23911,-97.78335
13317,78745,30.19345,-97.78213
13318,78704,30.25036,-97.78158
13319,78741,30.23279105,-97.73408588
13320,78729,30.4595371,-97.7846518
13321,78704,30.2594354,-97.7489394
13322,78704,30.23916295,-97.78534171
13323,78701,30.27587,-97.74653
13324,78734,30.42615,-97.92713
13325,78757,30.34311,-97.71884
13326,78721,30.27536058,-97.69645192
13327,78721,30.28023781,-97.67935602
13328,78702,30.26406,-97.70983
13329,78721,30.27644166,-97.68818376
13330,78702,30.25251197,-97.72571289
13331,78703,30.2885513,-97.7719138
13332,78728,30.44516933,-97.68788073
13333,78722,30.27858973,-97.72851572
13334,78746,30.33945899,-97.81558556
13335,78704,30.2474056,-97.7551032
13336,78758,30.4058893,-97.681589
13337,78751,30.2979439,-97.7205427
13338,78724,30.29288,-97.64072
13339,78753,30.35887272,-97.67279156
13340,78741,30.22586529,-97.70639807
13341,78753,30.38192311,-97.6526244
13342,78721,30.27616,-97.68749
13343,78731,30.31517849,-97.75035694
13344,78701,30.26791568,-97.7366294
13345,78704,30.24281138,-97.78077729
13346,78729,30.46667669,-97.76224203
13347,78758,30.39752,-97.69651
13348,78702,30.26832,-97.73211
13349,78757,30.34069,-97.7342
13350,78741,30.21628,-97.73777
13351,78753,30.37487226,-97.66644563
13352,78725,30.22993,-97.58457
13353,78758,30.4002609,-97.7232935
13354,78734,30.4295,-97.94389
13355,78723,30.31433234,-97.66892626
13356,78727,30.43564,-97.74126
13357,78704,30.26205603,-97.76510113
13358,78735,30.24036549,-97.86228858
13359,78735,30.240606,-97.86415252
13360,78734,30.42963,-97.94386
13361,78747,30.12506,-97.77611
13362,78704,30.25798,-97.76381
13363,78704,30.26502,-97.75874
13364,78731,30.32613,-97.75255
13365,78753,30.3457288,-97.70079238
13366,78704,30.25574,-97.74884
13367,78754,30.37403,-97.64758
13368,78756,30.32863,-97.73194
13369,78734,30.42988,-97.9458
13370,78734,30.41824,-97.94233
13371,78704,30.2587,-97.77371
13372,78701,30.26397,-97.73988
13373,78704,30.2578107,-97.74811316
13374,78741,30.2303587,-97.6978243
13375,78747,30.1240125,-97.77586922
13376,78747,30.12353,-97.77651
13377,78721,30.2800808,-97.67766626
13378,78749,30.21449,-97.87173
13379,78734,30.4221,-97.92292
13380,78749,30.20324346,-97.84798399
13381,78736,30.23700584,-97.93428574
13382,78729,30.47076885,-97.77776547
13383,78704,30.22572,-97.76535
13384,78724,30.2963451,-97.6454408
13385,78751,30.31267,-97.72513
13386,78745,30.20529,-97.81068
13387,78750,30.37439,-97.79076
13388,78701,30.27075391,-97.74663693
13389,78702,30.26374,-97.71712
13390,78747,30.15620392,-97.73784689
13391,78749,30.20335901,-97.84939312
13392,78702,30.25119,-97.73081
13393,78704,30.24358807,-97.75337396
13394,78759,30.41205777,-97.72545667
13395,78741,30.2342393,-97.716
13396,78723,30.29939537,-97.68433448
